fx12	fx34	fy14	fy23	fz1	fz2	fz3	fz4	fx	fy	fz	mx	my	mz	msx	msy	ax	ay	tz
0.018	-0.016	0.025	-0.028	0.000	0.000	-0.002	0.001	0.130	-0.136	-0.089	0.015	-0.065	-0.016	0.018	-0.062	0.000	0.000	0.000
0.017	-0.017	0.027	-0.027	0.000	-0.001	-0.002	0.001	0.013	-0.039	-0.219	0.003	-0.072	0.016	0.004	-0.072	0.000	0.000	0.000
0.017	-0.017	0.026	-0.027	0.001	-0.001	-0.001	0.000	0.033	-0.097	-0.132	0.075	-0.057	0.001	0.077	-0.057	0.000	0.000	0.000
0.019	-0.017	0.026	-0.028	0.000	0.000	0.001	-0.001	0.091	-0.097	-0.046	0.027	0.049	-0.030	0.029	0.051	0.000	0.000	0.000
0.018	-0.016	0.025	-0.029	0.001	0.000	-0.001	0.000	0.091	-0.214	0.127	0.051	-0.042	0.009	0.056	-0.040	0.000	0.000	0.000
0.017	-0.016	0.026	-0.027	-0.001	-0.001	-0.002	0.000	0.052	-0.078	-0.564	0.003	-0.057	0.003	0.005	-0.056	0.000	0.000	0.000
0.017	-0.018	0.026	-0.028	0.000	0.001	-0.002	0.000	-0.026	-0.097	-0.089	0.086	-0.020	-0.002	0.089	-0.020	0.000	0.000	0.000
0.017	-0.016	0.027	-0.028	-0.001	0.000	-0.001	-0.002	0.091	-0.078	-0.607	0.086	0.056	0.034	0.088	0.058	0.000	0.000	0.000
0.019	-0.017	0.027	-0.027	-0.001	0.001	-0.001	-0.001	0.130	-0.039	-0.262	0.110	0.071	-0.038	0.111	0.074	0.000	0.000	0.000
0.016	-0.017	0.026	-0.028	0.000	-0.001	-0.001	-0.001	-0.026	-0.156	-0.435	0.063	-0.004	0.034	0.066	-0.005	0.000	0.000	0.000
0.017	-0.016	0.027	-0.028	0.000	0.001	-0.001	0.000	0.072	-0.058	-0.046	0.098	0.003	0.014	0.100	0.005	0.000	0.000	0.000
0.019	-0.017	0.027	-0.028	0.000	0.000	0.000	-0.001	0.111	-0.078	-0.175	0.063	0.026	-0.008	0.064	0.028	0.000	0.000	0.000
0.018	-0.018	0.025	-0.028	-0.001	0.001	0.000	0.001	0.052	-0.156	-0.046	-0.044	0.018	-0.034	-0.041	0.019	0.000	0.000	0.000
0.019	-0.016	0.027	-0.028	0.000	0.000	0.000	-0.002	0.189	-0.078	-0.348	0.063	0.026	0.014	0.064	0.030	0.000	0.000	0.000
0.018	-0.017	0.026	-0.028	-0.001	-0.001	-0.002	-0.002	0.052	-0.136	-0.737	0.075	0.018	-0.009	0.078	0.019	0.000	0.000	0.000
0.017	-0.019	0.027	-0.028	0.000	0.000	-0.001	-0.001	-0.163	-0.058	-0.305	0.075	-0.012	-0.022	0.076	-0.016	0.000	0.000	0.000
0.017	-0.016	0.027	-0.027	0.000	0.000	-0.003	-0.001	0.052	0.000	-0.651	0.146	-0.027	0.016	0.146	-0.026	0.000	0.000	0.000
0.017	-0.016	0.025	-0.027	0.000	0.001	0.000	-0.001	0.111	-0.156	-0.175	0.086	0.041	0.001	0.090	0.043	0.000	0.000	0.000
0.016	-0.017	0.027	-0.026	0.001	-0.002	0.000	0.000	-0.045	0.020	-0.219	-0.020	-0.042	0.011	-0.021	-0.043	0.000	0.000	0.000
0.018	-0.018	0.026	-0.028	0.001	0.001	-0.001	0.000	-0.006	-0.175	0.084	0.158	-0.020	-0.029	0.162	-0.020	0.000	0.000	0.000
0.019	-0.017	0.027	-0.027	0.001	-0.001	0.000	0.000	0.111	-0.019	-0.003	0.039	-0.050	-0.036	0.039	-0.047	0.000	0.000	0.000
0.018	-0.016	0.026	-0.027	-0.001	0.000	-0.002	-0.002	0.091	-0.058	-0.780	0.134	0.026	0.002	0.135	0.028	0.000	0.000	0.000
0.018	-0.017	0.025	-0.028	0.000	0.000	0.000	-0.001	0.072	-0.214	-0.175	0.039	0.026	-0.025	0.044	0.027	0.000	0.000	0.000
0.018	-0.018	0.026	-0.028	0.000	0.000	-0.002	0.000	0.013	-0.117	-0.478	0.075	-0.042	-0.034	0.077	-0.042	0.000	0.000	0.000
0.019	-0.017	0.027	-0.027	0.001	0.000	-0.001	0.000	0.091	0.039	-0.132	0.051	-0.042	-0.027	0.050	-0.040	0.000	0.000	0.000
0.018	-0.017	0.024	-0.027	0.000	0.000	-0.001	0.001	0.111	-0.156	-0.046	0.003	-0.042	-0.045	0.007	-0.040	0.000	0.000	0.000
0.019	-0.017	0.026	-0.027	0.000	0.000	0.001	0.000	0.111	-0.019	0.041	-0.020	0.033	-0.042	-0.020	0.036	0.000	0.000	0.000
0.018	-0.015	0.026	-0.028	0.000	0.001	-0.002	0.001	0.189	-0.156	-0.003	0.086	-0.035	0.022	0.090	-0.030	0.000	0.000	0.000
0.018	-0.017	0.026	-0.029	-0.001	0.000	-0.001	0.000	0.052	-0.156	-0.348	0.015	0.011	-0.002	0.019	0.012	0.000	0.000	0.000
0.018	-0.018	0.026	-0.028	0.000	-0.001	-0.001	-0.001	0.033	-0.156	-0.478	0.051	-0.012	-0.021	0.054	-0.011	0.000	0.000	0.000
0.019	-0.015	0.027	-0.028	-0.002	0.001	0.000	0.000	0.209	-0.058	-0.089	-0.009	0.056	0.016	-0.007	0.061	0.000	0.000	0.000
0.017	-0.019	0.026	-0.028	0.000	0.000	0.000	-0.001	-0.123	-0.117	-0.219	0.027	0.003	-0.028	0.030	0.000	0.000	0.000	0.000
0.018	-0.017	0.025	-0.028	0.000	-0.001	-0.002	-0.001	0.072	-0.175	-0.564	0.098	-0.042	-0.010	0.102	-0.041	0.000	0.000	0.000
0.017	-0.017	0.026	-0.027	0.001	0.000	-0.002	-0.001	0.013	-0.058	-0.219	0.146	-0.057	-0.016	0.147	-0.057	0.000	0.000	0.000
0.019	-0.019	0.025	-0.028	-0.001	0.001	-0.001	0.000	-0.026	-0.136	-0.132	0.027	0.018	-0.069	0.030	0.018	0.000	0.000	0.000
0.016	-0.019	0.027	-0.028	0.001	0.000	0.000	-0.001	-0.182	-0.019	-0.046	0.098	-0.012	0.005	0.099	-0.016	0.000	0.000	0.000
0.018	-0.017	0.026	-0.027	0.000	0.000	-0.002	0.000	0.091	-0.039	-0.262	0.039	-0.035	-0.019	0.040	-0.033	0.000	0.000	0.000
0.017	-0.018	0.026	-0.027	0.001	-0.001	-0.001	-0.001	-0.045	-0.097	-0.262	0.086	-0.050	-0.010	0.089	-0.051	0.000	0.000	0.000
0.019	-0.017	0.026	-0.028	0.000	0.000	0.000	-0.001	0.091	-0.117	-0.175	0.039	0.011	-0.034	0.042	0.013	0.000	0.000	0.000
0.017	-0.018	0.027	-0.027	0.000	0.000	-0.002	0.000	-0.045	0.020	-0.348	0.086	-0.020	-0.003	0.086	-0.021	0.000	0.000	0.000
0.018	-0.018	0.026	-0.026	-0.001	0.001	0.000	-0.001	-0.006	-0.039	-0.262	0.039	0.071	-0.053	0.040	0.071	0.000	0.000	0.000
0.017	-0.018	0.026	-0.029	-0.001	-0.001	-0.002	0.000	-0.045	-0.175	-0.478	0.003	-0.072	-0.011	0.007	-0.073	0.000	0.000	0.000
0.017	-0.015	0.025	-0.028	0.001	0.000	-0.002	-0.001	0.150	-0.156	-0.175	0.134	-0.035	0.029	0.137	-0.031	0.000	0.000	0.000
0.017	-0.017	0.025	-0.027	0.000	0.000	-0.002	0.000	0.033	-0.117	-0.262	0.039	-0.065	-0.010	0.042	-0.064	0.000	0.000	0.000
0.017	-0.018	0.026	-0.027	-0.002	0.000	-0.002	-0.001	-0.084	-0.097	-0.651	0.027	0.018	-0.021	0.029	0.016	0.000	0.000	0.000
0.016	-0.017	0.025	-0.028	-0.002	0.000	0.000	-0.001	-0.026	-0.156	-0.435	-0.032	0.071	0.020	-0.029	0.071	0.000	0.000	0.000
0.017	-0.017	0.026	-0.028	0.000	0.001	-0.001	-0.002	-0.006	-0.175	-0.435	0.134	0.041	0.003	0.138	0.041	0.000	0.000	0.000
0.017	-0.016	0.026	-0.026	0.000	-0.001	-0.002	0.000	0.052	-0.019	-0.521	0.063	-0.080	0.010	0.063	-0.079	0.000	0.000	0.000
0.017	-0.017	0.026	-0.027	0.001	-0.001	0.000	0.000	0.033	-0.097	0.041	0.003	-0.072	0.001	0.005	-0.072	0.000	0.000	0.000
0.018	-0.016	0.026	-0.027	0.001	0.000	-0.001	-0.001	0.111	-0.097	-0.132	0.122	-0.012	-0.010	0.124	-0.010	0.000	0.000	0.000
0.017	-0.016	0.026	-0.027	0.000	0.000	-0.002	-0.001	0.111	-0.097	-0.391	0.122	0.003	0.011	0.124	0.006	0.000	0.000	0.000
0.018	-0.017	0.025	-0.028	0.000	0.001	0.000	0.000	0.052	-0.195	0.084	0.063	0.011	-0.019	0.067	0.012	0.000	0.000	0.000
0.017	-0.017	0.026	-0.027	-0.001	0.000	-0.001	0.000	-0.006	-0.058	-0.348	-0.009	-0.004	0.007	-0.007	-0.005	0.000	0.000	0.000
0.018	-0.017	0.025	-0.028	0.000	0.001	-0.002	0.000	0.072	-0.214	-0.219	0.098	-0.042	-0.017	0.103	-0.041	0.000	0.000	0.000
0.016	-0.018	0.027	-0.028	0.000	0.002	0.000	0.000	-0.104	-0.078	0.170	0.086	0.056	0.008	0.088	0.054	0.000	0.000	0.000
0.018	-0.016	0.026	-0.027	0.000	0.000	-0.001	-0.001	0.111	-0.039	-0.262	0.086	-0.004	0.004	0.087	-0.002	0.000	0.000	0.000
0.018	-0.018	0.026	-0.028	0.000	0.001	0.000	0.000	0.033	-0.117	-0.003	0.063	0.026	-0.028	0.065	0.027	0.000	0.000	0.000
0.019	-0.016	0.027	-0.025	0.000	-0.001	-0.001	0.001	0.170	0.117	-0.175	-0.009	-0.065	-0.019	-0.011	-0.061	0.000	0.000	0.000
0.017	-0.018	0.027	-0.028	-0.001	0.001	-0.002	-0.001	-0.026	-0.078	-0.564	0.098	0.003	0.004	0.100	0.003	0.000	0.000	0.000
0.017	-0.017	0.027	-0.029	-0.002	0.001	-0.002	0.000	0.013	-0.136	-0.348	0.063	0.041	0.012	0.066	0.041	0.000	0.000	0.000
0.018	-0.018	0.026	-0.028	-0.001	0.000	-0.001	-0.001	-0.006	-0.078	-0.435	0.063	0.026	-0.021	0.064	0.026	0.000	0.000	0.000
0.017	-0.017	0.025	-0.028	-0.001	0.000	-0.001	0.000	0.033	-0.195	-0.348	0.015	-0.004	-0.020	0.019	-0.004	0.000	0.000	0.000
0.017	-0.017	0.025	-0.025	0.000	-0.001	-0.003	-0.001	0.013	0.000	-0.651	0.098	-0.057	-0.029	0.098	-0.057	0.000	0.000	0.000
0.017	-0.017	0.026	-0.028	0.000	0.001	-0.002	0.000	0.013	-0.156	0.041	0.122	-0.012	0.012	0.126	-0.012	0.000	0.000	0.000
0.019	-0.016	0.026	-0.027	0.000	0.001	-0.001	-0.001	0.209	-0.058	-0.132	0.098	0.003	-0.019	0.100	0.008	0.000	0.000	0.000
0.017	-0.019	0.026	-0.028	0.000	-0.001	0.000	0.000	-0.123	-0.175	-0.305	-0.020	-0.027	-0.029	-0.017	-0.030	0.000	0.000	0.000
0.016	-0.016	0.025	-0.028	-0.001	0.001	0.000	0.000	-0.026	-0.195	-0.003	0.039	0.056	0.031	0.043	0.056	0.000	0.000	0.000
0.018	-0.018	0.027	-0.026	-0.001	0.001	-0.002	0.000	0.013	0.020	-0.305	0.051	0.003	-0.026	0.050	0.003	0.000	0.000	0.000
0.018	-0.016	0.026	-0.028	0.001	0.000	0.000	-0.001	0.130	-0.136	-0.003	0.063	-0.004	0.002	0.066	-0.002	0.000	0.000	0.000
0.018	-0.018	0.026	-0.027	0.002	0.000	-0.002	-0.001	0.013	-0.078	-0.089	0.182	-0.065	-0.051	0.183	-0.065	0.000	0.000	0.000
0.018	-0.017	0.026	-0.027	0.002	0.001	0.000	-0.001	0.033	-0.019	0.084	0.158	-0.004	-0.021	0.158	-0.004	0.000	0.000	0.000
0.017	-0.016	0.025	-0.027	0.002	0.001	-0.001	0.001	0.052	-0.136	0.343	0.086	-0.065	0.010	0.089	-0.064	0.000	0.000	0.000
0.018	-0.017	0.027	-0.028	-0.001	0.000	-0.001	-0.001	0.072	-0.078	-0.391	0.051	0.033	-0.004	0.053	0.035	0.000	0.000	0.000
0.016	-0.016	0.026	-0.028	0.000	0.000	-0.002	0.000	-0.045	-0.097	-0.348	0.039	-0.050	0.046	0.041	-0.051	0.000	0.000	0.000
0.019	-0.016	0.026	-0.028	0.000	0.000	-0.002	0.000	0.209	-0.078	-0.219	0.075	-0.027	-0.005	0.076	-0.022	0.000	0.000	0.000
0.018	-0.017	0.026	-0.028	0.000	0.001	0.000	0.000	0.033	-0.136	0.127	0.051	0.033	0.000	0.054	0.034	0.000	0.000	0.000
0.017	-0.018	0.026	-0.027	0.001	-0.002	0.000	0.000	-0.045	-0.097	-0.046	-0.020	-0.088	-0.032	-0.018	-0.089	0.000	0.000	0.000
0.018	-0.015	0.026	-0.028	-0.001	0.000	-0.001	0.000	0.170	-0.156	-0.305	-0.020	-0.012	0.016	-0.017	-0.008	0.000	0.000	0.000
0.018	-0.018	0.026	-0.028	-0.002	-0.001	0.000	-0.001	0.033	-0.117	-0.564	-0.068	0.033	-0.028	-0.065	0.034	0.000	0.000	0.000
0.017	-0.018	0.026	-0.028	-0.001	0.000	-0.001	0.000	-0.006	-0.156	-0.262	-0.032	0.011	-0.004	-0.029	0.011	0.000	0.000	0.000
0.018	-0.017	0.026	-0.026	0.001	0.000	-0.001	-0.002	0.072	0.039	-0.305	0.146	-0.027	-0.020	0.145	-0.025	0.000	0.000	0.000
0.016	-0.016	0.026	-0.027	-0.001	0.000	-0.001	0.000	0.013	-0.019	-0.305	0.003	0.003	0.027	0.004	0.003	0.000	0.000	0.000
0.020	-0.019	0.026	-0.027	0.001	-0.001	0.000	-0.001	0.072	-0.078	-0.219	0.051	-0.042	-0.082	0.053	-0.041	0.000	0.000	0.000
0.018	-0.017	0.025	-0.026	-0.001	0.000	0.000	0.000	0.072	-0.039	-0.175	0.015	0.026	-0.034	0.016	0.027	0.000	0.000	0.000
0.017	-0.017	0.028	-0.027	0.001	0.000	-0.002	0.000	-0.006	0.039	-0.046	0.122	-0.057	0.014	0.121	-0.057	0.000	0.000	0.000
0.019	-0.017	0.026	-0.026	0.000	0.001	-0.002	0.000	0.111	0.000	-0.046	0.146	0.003	-0.035	0.146	0.006	0.000	0.000	0.000
0.019	-0.017	0.025	-0.028	-0.001	0.000	0.000	0.001	0.111	-0.156	-0.003	-0.056	-0.004	-0.046	-0.053	-0.002	0.000	0.000	0.000
0.018	-0.016	0.027	-0.026	0.000	-0.001	-0.002	-0.001	0.130	0.039	-0.521	0.063	-0.065	-0.001	0.062	-0.062	0.000	0.000	0.000
0.019	-0.017	0.027	-0.028	-0.001	0.001	-0.001	-0.001	0.130	-0.058	-0.391	0.075	0.033	-0.006	0.076	0.036	0.000	0.000	0.000
0.019	-0.017	0.025	-0.029	-0.001	0.001	-0.003	0.000	0.130	-0.234	-0.478	0.122	-0.027	-0.016	0.127	-0.024	0.000	0.000	0.000
0.017	-0.017	0.025	-0.027	-0.001	0.001	-0.001	0.000	-0.006	-0.078	-0.089	0.063	0.011	-0.020	0.064	0.011	0.000	0.000	0.000
0.018	-0.016	0.025	-0.026	0.001	0.001	-0.002	-0.001	0.111	-0.019	-0.219	0.146	-0.012	-0.020	0.146	-0.010	0.000	0.000	0.000
0.018	-0.017	0.025	-0.028	-0.001	0.001	-0.002	0.000	0.091	-0.195	-0.305	0.146	0.003	-0.030	0.150	0.005	0.000	0.000	0.000
0.017	-0.016	0.026	-0.029	-0.001	0.001	-0.002	-0.001	0.072	-0.214	-0.391	0.122	0.064	0.032	0.127	0.065	0.000	0.000	0.000
0.019	-0.018	0.026	-0.027	0.000	0.000	-0.001	-0.001	0.033	-0.058	-0.262	0.086	-0.020	-0.046	0.088	-0.019	0.000	0.000	0.000
0.016	-0.018	0.026	-0.028	0.001	0.000	-0.002	-0.002	-0.123	-0.117	-0.564	0.170	-0.042	-0.004	0.172	-0.045	0.000	0.000	0.000
0.019	-0.016	0.026	-0.028	0.001	0.000	-0.001	0.000	0.170	-0.097	-0.089	0.086	-0.035	-0.019	0.089	-0.031	0.000	0.000	0.000
0.016	-0.017	0.026	-0.030	-0.001	0.000	-0.001	-0.002	-0.065	-0.254	-0.521	0.063	0.026	0.044	0.068	0.024	0.000	0.000	0.000
0.018	-0.016	0.025	-0.027	-0.001	-0.001	-0.002	-0.001	0.091	-0.136	-0.737	0.051	-0.027	-0.012	0.054	-0.025	0.000	0.000	0.000
0.017	-0.017	0.025	-0.027	-0.001	-0.001	-0.002	-0.001	0.013	-0.156	-0.694	0.063	-0.035	-0.026	0.066	-0.034	0.000	0.000	0.000
0.019	-0.016	0.026	-0.028	0.000	0.000	-0.002	-0.001	0.228	-0.078	-0.391	0.098	-0.012	-0.011	0.100	-0.007	0.000	0.000	0.000
0.017	-0.015	0.025	-0.027	0.001	0.000	-0.002	0.001	0.130	-0.097	-0.175	0.063	-0.095	0.014	0.065	-0.092	0.000	0.000	0.000
0.018	-0.018	0.026	-0.028	-0.001	0.001	-0.002	-0.001	0.013	-0.097	-0.435	0.086	0.011	-0.019	0.089	0.011	0.000	0.000	0.000
0.018	-0.018	0.025	-0.027	0.000	0.002	-0.002	-0.002	0.033	-0.136	-0.262	0.205	0.041	-0.039	0.208	0.042	0.000	0.000	0.000
0.018	-0.017	0.025	-0.027	-0.001	-0.001	0.000	0.000	0.091	-0.097	-0.305	-0.068	0.003	-0.033	-0.066	0.005	0.000	0.000	0.000
0.016	-0.017	0.026	-0.027	-0.002	0.001	-0.002	-0.001	-0.104	-0.097	-0.435	0.086	0.056	0.017	0.089	0.054	0.000	0.000	0.000
0.017	-0.018	0.025	-0.027	0.000	0.001	-0.002	0.000	-0.026	-0.136	-0.132	0.122	-0.012	-0.047	0.125	-0.013	0.000	0.000	0.000
0.017	-0.018	0.026	-0.027	0.000	0.001	-0.001	-0.001	-0.065	-0.058	-0.132	0.146	0.033	-0.022	0.147	0.032	0.000	0.000	0.000
0.016	-0.018	0.026	-0.027	0.001	-0.001	0.001	-0.001	-0.104	-0.078	-0.089	0.015	0.011	-0.008	0.017	0.008	0.000	0.000	0.000
0.015	-0.017	0.024	-0.028	0.000	-0.001	0.000	0.001	-0.084	-0.214	-0.132	-0.092	-0.042	0.019	-0.087	-0.044	0.000	0.000	0.000
0.018	-0.018	0.026	-0.028	-0.001	0.000	-0.001	-0.001	0.013	-0.136	-0.564	0.051	0.018	-0.030	0.054	0.019	0.000	0.000	0.000
0.017	-0.016	0.025	-0.027	0.000	0.001	-0.001	-0.001	0.052	-0.136	-0.132	0.075	0.018	-0.015	0.078	0.019	0.000	0.000	0.000
0.017	-0.016	0.025	-0.027	0.000	0.000	-0.001	0.000	0.072	-0.117	-0.175	0.039	-0.035	-0.003	0.042	-0.033	0.000	0.000	0.000
0.016	-0.018	0.026	-0.027	0.000	0.000	-0.001	-0.002	-0.104	-0.097	-0.521	0.134	0.011	-0.016	0.136	0.008	0.000	0.000	0.000
0.016	-0.016	0.025	-0.028	0.001	0.001	-0.002	-0.001	0.033	-0.234	-0.132	0.193	0.003	0.019	0.199	0.004	0.000	0.000	0.000
0.018	-0.017	0.026	-0.028	0.000	-0.002	-0.001	0.000	0.072	-0.097	-0.435	-0.032	-0.050	-0.003	-0.030	-0.048	0.000	0.000	0.000
0.018	-0.015	0.027	-0.028	0.000	0.001	-0.001	-0.001	0.209	-0.078	-0.175	0.110	0.026	0.023	0.112	0.030	0.000	0.000	0.000
0.017	-0.017	0.026	-0.029	-0.001	0.001	-0.002	0.000	-0.006	-0.214	-0.219	0.051	0.003	0.010	0.056	0.003	0.000	0.000	0.000
0.019	-0.016	0.027	-0.028	0.001	0.000	-0.001	0.000	0.150	-0.058	-0.046	0.027	-0.057	0.000	0.028	-0.054	0.000	0.000	0.000
0.018	-0.018	0.027	-0.027	0.001	0.002	-0.001	0.000	0.013	-0.019	0.257	0.158	-0.004	-0.013	0.158	-0.004	0.000	0.000	0.000
0.016	-0.018	0.025	-0.027	0.000	-0.001	0.000	-0.001	-0.065	-0.117	-0.262	0.015	0.011	-0.022	0.018	0.009	0.000	0.000	0.000
0.017	-0.016	0.025	-0.027	-0.002	-0.001	-0.002	-0.001	0.033	-0.156	-0.737	0.003	0.003	-0.006	0.007	0.004	0.000	0.000	0.000
0.017	-0.017	0.026	-0.029	0.000	0.000	0.000	-0.001	-0.006	-0.175	-0.262	0.015	0.041	0.010	0.019	0.041	0.000	0.000	0.000
0.017	-0.018	0.026	-0.027	0.001	-0.001	-0.001	0.000	-0.006	-0.058	-0.175	0.015	-0.080	-0.014	0.016	-0.080	0.000	0.000	0.000
0.019	-0.018	0.025	-0.028	0.000	0.000	-0.002	-0.002	0.072	-0.195	-0.435	0.158	0.011	-0.053	0.162	0.012	0.000	0.000	0.000
0.018	-0.017	0.024	-0.027	0.000	0.000	-0.001	0.000	0.072	-0.175	-0.175	-0.009	-0.020	-0.031	-0.005	-0.018	0.000	0.000	0.000
0.019	-0.015	0.026	-0.025	-0.001	-0.001	-0.001	-0.001	0.228	0.078	-0.651	-0.020	0.018	-0.030	-0.022	0.023	0.000	0.000	0.000
0.018	-0.017	0.025	-0.027	-0.001	0.000	-0.002	-0.001	0.052	-0.136	-0.478	0.075	0.003	-0.040	0.078	0.004	0.000	0.000	0.000
0.016	-0.018	0.026	-0.027	0.000	0.000	-0.002	-0.001	-0.065	-0.058	-0.348	0.110	-0.020	-0.012	0.112	-0.021	0.000	0.000	0.000
0.018	-0.015	0.026	-0.027	0.000	0.001	0.000	0.000	0.150	-0.019	-0.003	0.039	0.041	0.011	0.039	0.044	0.000	0.000	0.000
0.018	-0.017	0.025	-0.027	-0.001	-0.001	-0.002	0.000	0.052	-0.136	-0.435	0.015	-0.035	-0.033	0.018	-0.033	0.000	0.000	0.000
0.017	-0.016	0.025	-0.027	0.000	0.000	-0.003	0.000	0.072	-0.097	-0.391	0.098	-0.088	-0.006	0.101	-0.086	0.000	0.000	0.000
0.017	-0.016	0.026	-0.026	-0.001	-0.001	-0.002	-0.001	0.091	0.000	-0.651	0.003	-0.012	0.003	0.003	-0.010	0.000	0.000	0.000
0.019	-0.017	0.025	-0.027	0.000	0.000	-0.002	0.000	0.111	-0.097	-0.219	0.051	-0.042	-0.056	0.053	-0.040	0.000	0.000	0.000
0.017	-0.015	0.026	-0.027	0.001	-0.001	0.000	-0.001	0.091	-0.039	-0.175	0.039	-0.020	0.024	0.040	-0.017	0.000	0.000	0.000
0.017	-0.017	0.025	-0.027	0.000	-0.001	0.000	0.000	0.033	-0.156	-0.175	-0.032	-0.020	-0.010	-0.029	-0.019	0.000	0.000	0.000
0.017	-0.018	0.026	-0.027	-0.001	0.000	-0.002	-0.001	-0.065	-0.058	-0.435	0.063	-0.004	-0.016	0.064	-0.006	0.000	0.000	0.000
0.016	-0.016	0.025	-0.028	0.000	0.000	-0.001	0.001	0.033	-0.234	-0.003	0.039	-0.050	0.025	0.044	-0.049	0.000	0.000	0.000
0.018	-0.018	0.026	-0.027	0.001	0.001	-0.002	0.000	-0.026	-0.058	-0.089	0.110	-0.050	-0.044	0.112	-0.050	0.000	0.000	0.000
0.017	-0.018	0.025	-0.028	0.001	0.001	0.000	0.000	-0.045	-0.156	0.257	0.086	0.011	-0.014	0.090	0.010	0.000	0.000	0.000
0.017	-0.016	0.026	-0.028	0.001	0.002	-0.002	0.000	0.052	-0.097	0.127	0.146	-0.027	0.013	0.148	-0.026	0.000	0.000	0.000
0.019	-0.015	0.026	-0.028	0.000	0.000	-0.001	-0.001	0.228	-0.117	-0.391	0.051	-0.012	0.011	0.053	-0.007	0.000	0.000	0.000
0.018	-0.016	0.027	-0.028	0.001	0.000	-0.001	0.000	0.111	-0.058	-0.003	0.063	-0.080	0.014	0.064	-0.078	0.000	0.000	0.000
0.016	-0.018	0.026	-0.027	0.001	0.000	0.000	0.000	-0.084	-0.078	0.213	0.027	-0.042	-0.014	0.029	-0.044	0.000	0.000	0.000
0.016	-0.016	0.026	-0.028	0.000	0.000	-0.002	-0.001	0.013	-0.117	-0.478	0.146	-0.012	0.038	0.148	-0.012	0.000	0.000	0.000
0.016	-0.017	0.026	-0.027	0.000	0.000	-0.002	-0.002	-0.006	-0.039	-0.694	0.134	0.011	0.008	0.135	0.011	0.000	0.000	0.000
0.016	-0.017	0.027	-0.026	0.001	-0.001	0.000	0.001	-0.026	0.039	0.170	-0.056	-0.065	0.020	-0.057	-0.065	0.000	0.000	0.000
0.017	-0.018	0.025	-0.028	0.000	0.001	-0.001	0.000	-0.045	-0.156	-0.089	0.086	0.011	-0.024	0.090	0.010	0.000	0.000	0.000
0.016	-0.016	0.026	-0.028	-0.001	-0.001	-0.001	0.000	0.013	-0.117	-0.391	-0.044	-0.027	0.020	-0.042	-0.027	0.000	0.000	0.000
0.016	-0.018	0.024	-0.027	0.000	0.001	0.000	-0.001	-0.065	-0.156	0.041	0.098	0.033	-0.029	0.102	0.032	0.000	0.000	0.000
0.017	-0.017	0.025	-0.027	0.000	0.000	0.000	0.001	0.013	-0.136	0.127	-0.044	-0.027	-0.012	-0.041	-0.027	0.000	0.000	0.000
0.017	-0.017	0.026	-0.026	0.001	0.000	-0.001	0.000	-0.006	-0.019	-0.089	0.063	-0.035	-0.013	0.063	-0.035	0.000	0.000	0.000
0.018	-0.018	0.025	-0.027	-0.001	0.000	-0.002	0.000	-0.006	-0.097	-0.564	0.051	-0.042	-0.039	0.053	-0.042	0.000	0.000	0.000
0.017	-0.017	0.026	-0.028	0.000	0.001	0.000	-0.001	0.013	-0.117	-0.046	0.075	0.049	-0.012	0.077	0.049	0.000	0.000	0.000
0.017	-0.018	0.025	-0.027	0.000	0.000	-0.002	0.000	-0.026	-0.117	-0.262	0.039	-0.065	-0.019	0.042	-0.065	0.000	0.000	0.000
0.017	-0.017	0.026	-0.027	0.000	0.001	0.000	0.000	0.033	-0.078	0.041	0.051	0.018	-0.014	0.053	0.019	0.000	0.000	0.000
0.018	-0.016	0.024	-0.027	0.000	0.000	-0.002	-0.002	0.130	-0.175	-0.435	0.134	0.011	-0.015	0.138	0.014	0.000	0.000	0.000
0.017	-0.017	0.025	-0.027	-0.001	0.000	-0.001	-0.001	0.033	-0.136	-0.478	0.075	0.018	-0.013	0.078	0.019	0.000	0.000	0.000
0.018	-0.017	0.025	-0.027	-0.001	0.001	-0.001	-0.001	0.072	-0.117	-0.132	0.098	0.064	-0.020	0.101	0.065	0.000	0.000	0.000
0.019	-0.016	0.027	-0.027	0.000	0.001	0.000	-0.001	0.189	0.020	-0.046	0.075	0.079	-0.025	0.074	0.083	0.000	0.000	0.000
0.018	-0.017	0.026	-0.026	0.001	0.000	-0.002	0.000	0.091	-0.019	-0.175	0.110	-0.035	-0.022	0.111	-0.033	0.000	0.000	0.000
0.016	-0.016	0.025	-0.028	0.001	0.001	-0.001	-0.001	0.033	-0.136	-0.046	0.146	-0.027	0.022	0.149	-0.026	0.000	0.000	0.000
0.016	-0.019	0.025	-0.026	0.000	-0.001	-0.001	-0.001	-0.182	-0.078	-0.391	0.051	-0.042	-0.039	0.053	-0.046	0.000	0.000	0.000
0.018	-0.017	0.025	-0.027	0.000	-0.001	0.001	-0.001	0.072	-0.117	-0.262	-0.032	0.026	-0.031	-0.030	0.027	0.000	0.000	0.000
0.017	-0.015	0.026	-0.030	-0.001	-0.001	0.000	0.001	0.130	-0.254	-0.175	-0.080	-0.035	0.065	-0.074	-0.032	0.000	0.000	0.000
0.018	-0.018	0.026	-0.027	0.002	0.000	-0.001	0.000	0.052	-0.097	0.084	0.134	-0.065	-0.037	0.136	-0.064	0.000	0.000	0.000
